LOGMSTAR,MU_DELTA,LOGMH,LOGMH_S,LOGMGAS,NAME,B_A,B_A_INNERDISK
8.93,8.13534,11.0929,11.1269,9.27731,rs1322 ,0.54,0.545065
8.63,8.47722,10.9439,10.9679,9.3792,rs1323 ,0.83,0.851881
10.21,9.80052,11.6929,11.8849,9.26952,rs1324 ,0.62,0.684772
8.97,8.02807,11.4429,11.1719,9.42422,rs1325 ,0.67,0.656792
10.05,8.19212,11.9219,11.5839,10.055,rs1326 ,0.95,0.959829
8.57,8.22879,11.0159,10.9649,9.21309,rs1329 ,0.32,0.314148
8.45,8.29338,10.7972,10.8949,9.02866,rs1330 ,0.63,0.639768
8.55,8.45743,10.8717,10.9359,8.40607,rs1331 ,0.73,0.73631
8.61,7.49341,11.1169,11.0569,9.63859,rs1332 ,0.57,0.578326
10.77,9.78852,12.8639,12.7019,9.69389,rs1333 ,0.26,0.331328
9.53,9.61926,12.8639,12.7019,9.1281,rs1334 ,0.85,0.730425
10.05,9.29511,12.8639,12.7019,9.44196,rs1335 ,0.75,0.757579
10.35,9.06588,12.8639,12.7019,9.79928,rs1336 ,0.37,0.411814
10.13,8.27312,14.1009,14.1649,9.63381,rs1337 ,0.31,0.325588
9.11,8.14989,11.2279,11.1899,8.94174,rs1338 ,0.89,0.892663
8.83,8.80948,11.0449,11.0359,9.16681,rs1339 ,0.6,0.570748
8.35,7.91312,10.9329,10.9119,8.81768,rs1340 ,0.81,0.806172
9.81,9.3426,12.8199,12.9189,8.55688,rs1341 ,0.51,0.609392
10.19,8.08786,12.3389,11.7209,9.44916,rs1342 ,0.77,0.361241
8.77,7.93526,10.9499,10.9689,9.13135,rs1343 ,0.33,0.329744
9.11,9.21058,11.4569,11.5349,8.38532,rs1345 ,0.6,0.596309
8.71,7.7909,11.4569,11.5349,9.69186,rs1346 ,0.51,0.51053
9.87,9.97571,11.4759,11.5289,8.41584,rs1347 ,0.95,0.547279
9.51,8.29435,11.8149,11.6779,9.69779,rs1348 ,0.39,0.369581
10.09,9.1674,11.8149,11.6779,9.72235,rs1349 ,0.66,0.726251
9.05,8.95501,11.8149,11.6779,8.71481,rs1350 ,0.76,0.763898
9.19,8.70208,11.2189,11.2649,9.33048,rs1351 ,0.43,0.407339
10.69,9.92238,12.0269,12.1239,9.18917,rs1352 ,0.68,0.654045
10.09,9.57496,11.5739,11.7309,8.63584,rs1353 ,0.54,0.571277
8.35,8.12415,10.8717,10.8839,8.74924,rs1354 ,0.81,0.831827
8.67,8.23335,11.0979,10.9839,9.47402,rs1355 ,0.72,0.752049
9.65,9.93631,11.6249,11.5449,8.57391,rs1356 ,0.8,0.884602
9.85,8.31069,11.6249,11.5449,9.57148,rs1357 ,0.83,0.887153
9.89,9.77791,11.2799,11.4869,8.43581,rs1358 ,0.64,0.769454
8.59,8.59285,12.8919,12.8039,9.32658,rs1359 ,0.6,0.599852
8.77,7.72258,11.0229,11.0309,8.69468,rs1360 ,0.8,0.801305
8.81,7.70754,11.1279,11.0449,9.37603,rs1361 ,0.49,0.503113
8.63,7.48584,11.0629,11.0259,8.99502,rs1362 ,0.67,0.631457
9.33,8.06574,11.1329,11.2369,8.76696,rs1363 ,0.31,0.340917
10.39,8.69656,12.4469,12.2849,9.44986,rs1364 ,0.28,0.325721
9.37,9.0647,12.7359,12.9469,8.2939,rs1365 ,0.95,0.90111
9.77,9.93945,11.2599,11.4109,8.31581,rs1366 ,0.77,0.84422
10.13,9.32336,13.0909,13.1159,9.04261,rs1367 ,0.8,0.862521
8.77,7.16085,10.9779,11.0289,9.42693,rs1368 ,0.82,0.472104
9.29,9.37306,13.5049,13.4689,7.83584,rs1369 ,0.82,0.796449
8.75,7.58512,11.0979,11.0179,9.48978,rs1370 ,0.61,0.602139
8.59,7.95125,11.1569,11.0989,9.27314,rs1371 ,0.95,0.933753
9.99,8.36887,13.5049,13.4689,9.84607,rs1372 ,0.51,0.481727
8.45,7.46123,11.1569,11.0989,9.42968,rs1373 ,0.27,0.277954
11.01,9.92549,12.4679,12.6239,8.81448,rs1374 ,0.49,0.852399
7.89,8.36547,11.1689,11.0839,8.63671,rs1375 ,0.92,0.913299
8.33,6.79317,10.9429,10.9089,9.3336,rs1376 ,0.15,0.145515
9.85,8.2488,11.6949,11.5429,9.72963,rs1377 ,0.28,0.264038
8.97,7.52315,11.6949,11.5429,9.95193,rs1378 ,0.25,0.260294
8.57,7.42977,10.9509,10.9499,8.8828,rs1379 ,0.28,0.288317
7.85,6.53583,11.6949,11.5429,9.13395,rs1380 ,0.45,0.547822
7.81,8.2031,10.4678,10.7968,8.71067,rs1381 ,0.75,0.749446
8.85,8.8636,10.9949,11.0329,9.04967,rs1382 ,0.64,0.627664
8.89,8.61594,11.2629,11.2679,9.25442,rs1383 ,0.81,0.810858
8.93,8.98466,11.1219,11.0749,9.02499,rs1384 ,0.71,0.774738
8.91,8.23534,11.2629,11.2679,9.47017,rs1385 ,0.3,0.311819
9.49,9.19637,11.3529,11.3049,8.87831,rs1386 ,0.87,0.721556
8.91,8.3014,11.0989,11.0439,9.54666,rs1387 ,0.4,0.401245
8.61,7.44576,11.0309,11.0099,9.23128,rs1388 ,0.28,0.28523
8.67,8.40195,11.0839,11.0009,9.05486,rs1389 ,0.65,0.670573
8.39,7.84198,10.9739,10.9219,9.43584,rs1390 ,0.74,0.743627
9.71,7.81848,11.4819,11.4949,10.0866,rs1391 ,0.22,0.207508
8.57,7.431,10.9329,10.9679,8.86784,rs1392 ,0.22,0.230484
8.73,8.38458,11.1429,11.1559,8.77669,rs1393 ,0.54,0.491661
8.53,8.72875,10.9329,10.9409,8.5575,rs1394 ,0.95,0.582863
8.95,8.46079,11.1429,11.1559,9.36827,rs1395 ,0.56,0.555492
8.39,7.69692,11.3979,11.2169,9.23728,rs1396 ,0.36,0.386603
9.11,7.4336,11.3979,11.2169,9.93369,rs1397 ,0.63,0.596929
9.35,8.91278,11.2709,11.2499,9.07516,rs1398 ,0.57,0.563166
9.01,8.82195,11.0689,11.0779,9.43531,rs1399 ,0.58,0.631426
8.47,7.55006,10.9199,10.9309,9.2652,rs1400 ,0.3,0.30343
9.03,7.38603,11.2339,11.1259,9.98261,rs1401 ,0.25,0.269836
10.61,8.99769,11.9289,12.0449,9.73603,rs1402 ,0.33,0.37117
9.31,8.23405,11.9829,11.9149,9.34013,rs1403 ,0.8,0.828739
10.41,9.61695,11.9829,11.9149,9.50015,rs1404 ,0.94,0.950924
8.35,7.91811,10.8547,10.8989,9.09366,rs1405 ,0.38,0.371018
8.93,8.30028,11.0969,11.0609,9.12121,rs1406 ,0.47,0.46813
9.07,8.65678,11.9269,12.1339,7.84272,rs1407 ,0.66,0.665413
9.27,8.8559,11.1079,11.1849,8.6583,rs1408 ,0.82,0.811013
10.15,8.79122,11.5139,11.6749,9.69446,rs1409 ,0.29,0.2874
8.69,8.00596,12.0879,12.1509,8.35481,rs1410 ,0.58,0.552196
8.55,7.26616,11.6209,11.4089,9.30507,rs1411 ,0.43,0.453397
8.83,7.70399,11.1869,11.0219,9.72263,rs1412 ,0.8,0.738689
8.57,7.4983,10.9289,10.9489,9.09576,rs1413 ,0.28,0.27528
8.39,7.43236,10.8209,10.9029,8.54431,rs1414 ,0.56,0.542114
9.83,9.52005,11.8559,11.7859,9.43618,rs1415 ,0.4,0.446814
9.75,8.86092,12.9289,13.2849,8.34921,rs1416 ,0.45,0.446315
9.21,7.67077,12.0939,12.1879,9.90657,rs1417 ,0.73,0.804648
10.69,9.23072,13.1599,13.2079,9.20168,rs1418 ,0.63,0.897
7.91,7.24685,10.589,10.8152,8.7636,rs1419 ,0.87,0.875945
7.93,8.1193,10.0927,10.8189,9.11015,rs1420 ,0.79,0.759744
8.13,6.90306,10.8583,10.8639,9.5791,rs1421 ,0.8,0.49834
8.51,7.37992,13.1599,13.2079,9.36266,rs1422 ,0.91,0.526304
7.21,5.97813,10.4049,10.6951,9.28335,rs1423 ,0.86,0.577029
8.67,7.1138,11.1829,10.9879,9.36131,rs1424 ,0.3,0.338
8.25,6.92691,10.8281,10.8719,9.3194,rs1425 ,0.74,0.620753
8.33,7.50667,10.8045,10.8829,9.40338,rs1426 ,0.7,0.709126
7.85,6.82877,12.6299,12.3029,9.19943,rs1427 ,0.74,0.464771
8.29,7.277,10.7505,10.8924,9.09401,rs1428 ,0.93,0.935214
7.29,7.58294,5.88536,10.7082,9.16523,rs1429 ,0.7,0.795753
8.15,6.78564,10.7121,10.8624,9.54825,rs1430 ,0.2,0.180345
8.49,6.49655,10.9649,10.9309,9.47976,rs1431 ,0.79,0.670484
8.67,7.43582,11.0319,10.9879,9.42616,rs1432 ,0.86,0.750684
8.37,6.967,10.9139,10.9099,9.55455,rs1433 ,0.77,0.771347
8.11,6.76532,10.8369,10.8639,9.18019,rs1434 ,0.69,0.591359
7.61,7.12032,11.2949,11.1309,9.02596,rs1435 ,0.53,0.499192
7.51,7.21629,9.78507,10.7446,8.90588,rs1436 ,0.7,0.629023
7.85,6.88476,10.5608,10.8041,9.33907,rs1437 ,0.8,0.482648
8.55,7.9408,10.6977,10.9546,9.33893,rs1438 ,0.46,0.450267
8.05,8.55202,10.65,10.8421,9.44209,rs1439 ,0.82,0.832695
8.45,6.59572,11.0969,10.9189,9.48946,rs1440 ,0.44,0.570143
6.75,6.96386,8.14708,10.6204,8.96355,rs1441 ,0.76,0.89796
7.41,7.65635,6.848,10.7279,8.82993,rs1442 ,0.69,0.650709
8.55,7.38927,10.9959,10.9449,9.23367,rs1443 ,0.28,0.297001
7.89,6.77174,10.6296,10.8114,9.15462,rs1444 ,0.83,0.645369
8.27,7.25999,14.1009,14.1649,9.30029,rs1445 ,0.72,0.673034
8.87,7.70213,11.0729,11.0519,9.55744,rs1446 ,0.83,0.695847
8.87,6.4525,11.1929,11.0609,9.34434,rs1447 ,0.87,0.761849
8.51,7.11574,11.6789,11.9099,9.53145,rs1448 ,0.39,0.369279
7.99,7.37997,10.5744,10.8304,9.2405,rs1449 ,0.39,0.785
8.23,6.9632,10.66,10.8793,9.56122,rs1450 ,0.65,0.86253
9.19,7.59348,11.1269,11.1929,9.54286,rs1451 ,0.83,0.880142
7.91,6.88896,10.2894,10.8152,9.28852,rs1452 ,0.83,0.826
8.27,8.40789,10.7264,10.888,9.94972,rs1453 ,0.7,0.947321
8.15,6.97621,12.8919,12.8039,9.10208,rs1454 ,0.88,0.569556
7.87,6.74676,10.2507,10.8077,9.1207,rs1455 ,0.81,0.744755
8.27,8.66654,10.8492,10.8719,9.4755,rs1456 ,0.72,0.735736
8.15,6.82288,10.8396,11.2879,9.27171,rs1457 ,0.7,0.626937
8.13,7.31609,10.6678,10.8582,9.09514,rs1458 ,0.94,0.601947
7.63,6.4719,10.3983,10.765,9.02007,rs1459 ,0.82,0.48951
8.21,6.70484,10.9259,10.9009,9.36488,rs1460 ,0.76,0.569548
8.21,6.77135,11.1219,11.0749,9.5267,rs1461 ,0.57,0.883453
9.03,7.36621,11.2379,11.2429,9.36058,rs1462 ,0.87,0.940864
8.33,6.75136,10.9259,10.9059,9.40907,rs1463 ,0.47,0.477691
8.21,6.9998,10.4198,10.875,9.18948,rs1464 ,0.55,0.533896
8.01,8.36035,10.2086,10.8343,7.86607,rs1465 ,0.67,0.607977
7.93,7.83063,10.5596,10.8189,8.72442,rs1466 ,0.74,0.738
7.69,7.13215,9.93218,10.7754,8.28709,rs1467 ,0.26,0.259952
7.99,8.1848,10.1967,10.8304,7.89248,rs1468 ,0.57,0.538018
7.95,7.61257,10.5292,10.8227,8.54709,rs1469 ,0.44,0.420514
7.99,7.45204,10.5189,10.8304,8.68436,rs1470 ,0.29,0.386884
8.09,7.44088,10.4678,10.8501,8.15547,rs1471 ,0.57,0.391134
7.87,8.00996,10.1443,10.8077,7.35168,rs1472 ,0.81,0.911125
7.95,7.61076,10.5148,10.8227,8.63314,rs1473 ,0.63,0.564344
7.69,7.73974,11.0329,11.1549,8.13065,rs1474 ,0.59,0.587257
8.21,7.82565,11.3289,11.5279,7.87481,rs1475 ,0.81,0.963548
7.99,7.41874,12.8289,12.8789,7.68569,rs1476 ,0.77,0.75638
7.69,7.56923,10.3741,10.7754,8.99766,rs1477 ,0.78,0.79798
7.65,7.2759,11.6889,11.8859,8.09065,rs1478 ,0.79,0.85922
7.99,7.37157,10.3224,10.8304,7.79658,rs1479 ,0.8,0.639925
7.43,7.87664,8.80377,10.7312,7.54972,rs1480 ,0.65,0.713636
7.45,7.47038,9.45263,10.7346,7.63779,rs1481 ,0.79,0.747865
7.33,7.19063,8.38951,10.7147,7.25468,rs1482 ,0.91,0.856894
7.65,7.71024,9.89228,10.7685,8.65687,rs1483 ,0.75,0.703121
7.69,6.91534,10.1057,10.7754,8.53728,rs1484 ,0.63,0.385266
7.95,7.61865,14.1009,14.1649,8.03389,rs1485 ,0.7,0.723619
8.07,8.18402,14.1009,14.1649,7.10812,rs1486 ,0.7,0.745643
8.03,7.17421,10.6552,10.8382,8.3722,rs1487 ,0.84,0.879031
8.33,7.76764,14.1009,14.1649,7.85312,rs1488 ,0.77,0.966011
8.89,8.38527,14.1009,14.1649,8.16532,rs1489 ,0.63,0.616398
8.27,7.71557,14.1009,14.1649,7.75168,rs1490 ,0.79,0.889439
8.41,8.25102,14.1009,14.1649,7.68532,rs1491 ,0.82,0.929054
8.29,-999.0,14.1009,14.1649,7.06271,rs1492 ,0.95,0.949
8.35,8.2868,10.498,10.9059,8.20607,rs1493 ,0.64,0.692825
8.35,7.78921,12.5259,12.7849,7.38811,rs1494 ,0.81,0.553615
8.33,8.17745,14.1009,14.1649,7.53803,rs1495 ,0.79,0.869068
8.53,8.28443,14.1009,14.1649,7.66036,rs1496 ,0.71,0.680326
8.31,8.01328,14.1009,14.1649,7.64482,rs1497 ,0.48,0.494061
8.43,8.73054,14.1009,14.1649,7.20271,rs1498 ,0.83,0.97364
8.13,8.40019,14.1009,14.1649,7.65312,rs1499 ,0.82,0.832581
7.85,7.80247,12.5259,12.7849,8.19221,rs1500 ,0.61,0.727058
8.19,7.69157,14.1009,14.1649,7.88569,rs1501 ,0.78,0.650581
7.91,7.63937,14.1009,14.1649,7.60569,rs1502 ,0.91,0.835869
8.01,7.34346,14.1009,14.1649,8.26191,rs1503 ,0.37,0.389869
8.33,7.47164,10.543,10.9014,8.29733,rs1504 ,0.24,0.239266
7.93,7.59898,9.58821,10.8189,7.45312,rs1505 ,0.48,0.802051
8.27,7.95981,12.1879,12.2049,7.99516,rs1506 ,0.6,0.609985
8.73,8.2176,12.1879,12.2049,7.86037,rs1507 ,0.78,0.879743
7.73,7.7789,12.2359,12.1069,8.32709,rs1508 ,0.75,0.778469
7.77,7.79035,10.333,10.7896,8.45314,rs1509 ,0.73,0.677968
8.11,7.2416,11.5119,11.3599,9.19216,rs1510 ,0.57,0.687
8.05,7.84399,9.59083,10.8421,6.9739,rs1511 ,0.95,0.631535
7.15,6.0422,9.89059,10.6854,9.10054,rs1512 ,0.41,0.42017
7.85,7.41637,10.3036,10.8041,8.38348,rs1513 ,0.49,0.537505
8.63,7.56206,10.8469,10.9629,8.50963,rs1514 ,0.27,0.272775
8.31,7.48698,10.2087,10.8969,7.08271,rs1515 ,0.88,0.881
7.67,7.61742,10.011,10.7719,8.22917,rs1516 ,0.6,0.648104
8.09,7.40627,11.6159,11.7989,8.59745,rs1517 ,0.46,0.501962
8.93,7.99147,12.8289,12.8789,9.21596,rs1518 ,0.68,0.765515
